"evidence_id","source_file","source","domain","url","title","published_or_status","observable_evidence","pattern","adopt_or_reject","rationale","access_or_verification","duplicate_records_merged"
"374","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/02/13/web-design-resources/","15 Best Web Design Resources & Tools for 2024 (Free & Premium)","2024-02-13","Discover the best free &#038; premium web design tools and resources to use in 2024, including Brizy, Trafft, Get Illustrations, and more.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"375","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/03/21/case-study-design-embraced-portfolio-2024/","Case Study: Design Embraced Portfolio – 2024","2024-03-21","A look behind the code and collaboration of the new portfolio for Anthony Goodwin at Design Embraced.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"376","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/03/22/ui-interactions-animations-roundup-41/","UI Interactions &#038; Animations Roundup #41","2024-03-22","Discover a new collection of user interface animations and interactive designs to spark your creativity.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"377","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/04/08/case-study-84-24/","Case Study: 84—24","2024-04-08","A look into the making of 84—24. The tale of restoring an ’80s timeless classic.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"378","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/04/24/case-study-gabriel-contassots-portfolio-2024/","Case Study: Gabriel Contassot’s Portfolio — 2024","2024-04-24","A look into the making of Gabriel’s 2024 portfolio website, complementing minimal design choices with subtle animations.","모션 / 건축·에디토리얼","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"379","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/05/13/design-finds-creative-slideshows/","Design Finds: Creative Slideshows","2024-05-13","A small collection of creative slideshow designs and animations.","캐러셀 / 모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"380","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/06/04/case-study-oscar-pico-portfolio-2024/","Case Study: Oscar Pico Portfolio — 2024","2024-06-04","An exploration of the collaborative creative process between Oscar Pico and Nam Hai during the design and development phases.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"381","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/06/06/ui-interactions-animations-roundup-44/","UI Interactions &#038; Animations Roundup #44","2024-06-06","Check out our latest motion design collection, featuring the best selections from Dribbble to spark your creativity.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"382","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/07/03/ui-interactions-animations-roundup-45/","UI Interactions &#038; Animations Roundup #45","2024-07-03","A fresh selection of motion design and animation inspiration from Dribbble.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"383","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/07/23/on-ne-change-pas-the-creative-work-process-behind-a-stunning-ui-animation/","On Ne Change Pas: The Creative Work Process Behind a Stunning UI Animation","2024-07-23","In this article, we take you behind the scenes to explore the creation process of an intriguing animation.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"384","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/07/26/case-study-rogier-de-boeve-portfolio-2024/","Case Study: Rogier de Boevé Portfolio — 2024","2024-07-26","Insights into the creative process and technical details behind the portfolio of Rogier de Boevé, a Belgium-based creative developer and digital designer.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"385","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/08/20/server-first-web-components-with-dsd-htmx-and-islands/","Server-first Web Components with DSD, HTMX, and Islands","2024-08-20","A simple yet powerful approach to Web Component server-rendering, declarative behaviors, and JavaScript islands.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"386","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/08/29/case-study-armur-alexandra-murgu-portfolio/","Case Study: Armur—Alexandra Murgu Portfolio","2024-08-29","Behind the scenes of one of Artemii Lebedev’s projects: Armur, a portfolio website for the film industry, created for Alexandra Murgu.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"387","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/09/16/designer-spotlight-andrea-jelic/","Designer Spotlight: Andrea Jelić","2024-09-16","In this Designer Spotlight, we feature Andrea Jelić, an award-winning web designer and art director from Croatia, as she shares insights into her creative process and showcases her standout web and branding projects.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"388","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/09/25/habit-hustle-the-creative-process-behind-a-ui-animation/","Habit Hustle: The Creative Process Behind a UI Animation","2024-09-25","In this article, we take you behind the scenes to explore the creation process of an intriguing animation inspired by gemstone visuals.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"389","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/15/a-visual-deconstruction-of-the-paffi-totem-slider/","A Visual Deconstruction of the Paffi Totem Slider","2024-10-15","An in-depth look at the design of the Paffi Totem Slider, exploring how soft gradients, subtle lighting, and playful motion work together to create a unique and dynamic look.","캐러셀 / 모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"390","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/17/case-study-dutens-2024-website/","Case Study: Duten’s 2024 Website","2024-10-17","Explore the dynamic collaboration between designer Sébastien Salord and the talented team at Incredibles Development Studio as they join forces to take Duten’s digital presence to the next level.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"391","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/21/getting-started-with-piecesjs-building-native-web-components-with-a-lightweight-framework/","Getting Started with Piecesjs: Building Native Web Components with a Lightweight Framework","2024-10-21","Piecesjs is a lightweight JavaScript framework built upon native web components, offering a suite of tools and utilities tailored for creative websites.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"392","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/22/case-study-monolith-studio/","Case Study: Monolith Studio","2024-10-22","Go behind the scenes of Monolith Studio’s bold website, created in collaboration with Artemii Lebedev, Okan Uckun, and Oscar Akermo, to discover how they brought a modern Brooklyn tattoo studio to life online.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"393","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/25/designer-spotlight-maria-rakovic/","Designer Spotlight: Maria Rakovic","2024-10-25","Explore the creative journey of Maria Rakovic, an architect-turned-web designer, blending architectural precision with digital artistry in web design and branding.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"394","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/28/ui-interactions-animations-roundup-47/","UI Interactions & Animations Roundup #47","2024-10-28","A set of interesting and inspiring animations and motion design concepts from the past couple of weeks.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"395","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/10/31/how-to-code-a-subtle-shader-background-effect-with-react-three-fiber/","How to Code a Subtle Shader Background Effect with React Three Fiber","2024-10-31","Learn how to create an interactive shader background effect using React Three Fiber and Drei in four simple steps.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"396","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/11/15/developing-moxey-a-behind-the-scenes-look-at-the-process/","Developing Moxey: A Behind-the-Scenes Look at the Process","2024-11-15","In this article, we take you behind the scenes to explore the creative development process of the website for Moxey.no, a film production company based in Stavanger, Norway.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"397","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/11/19/case-study-chaingpt-labs/","Case Study: ChainGPT Labs","2024-11-19","A look behind the ChainGPT Labs, ChainGPT’s new venture capital and incubator for the next generation of web3 startups. Designed by Sigma Software Design team, and compiled into an insight-packed case study by Sigma’s designer, Ilya Kostin.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"398","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/11/25/10-best-2024-black-friday-deals-for-designers-and-agencies/","10 Best 2024 Black Friday Deals for Designers and Agencies","2024-11-25","Don’t miss your chance to save big with any of 2024’s Top 10 Black Friday Deals for Designers and Agencies. These exclusive offers are available for a limited time only!","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"399","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/12/06/designer-spotlight-andrea-binski/","Designer Spotlight: Andrea Binski","2024-12-06","Meet Andrea Binski, co-founder and art director of UNIKO™, an award-winning design studio specializing in innovative branding and web design.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"400","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2024/12/19/crafting-a-dreamy-particle-effect-with-three-js-and-gpgpu/","Crafting a Dreamy Particle Effect with Three.js and GPGPU","2024-12-19","Learn how to create an interactive particle effect using Three.js, GPGPU, and shaders.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"401","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/06/best-wordpress-themes-2025/","5+ Best WordPress Themes for 2025","2025-01-06","Discover the top WordPress themes for 2025, crafted for developers and designers seeking performance, flexibility, and next-level design innovation.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"402","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/07/case-study-dondre-green/","Case Study: Dondre Green","2025-01-07","This case study explores how The Blackpepper Studio meticulously designed and developed a digital portfolio that captures the artistic vision of Dondre Green, a New York-based Art Director and Photographer known for his innovative, narrative-driven, and storytelling work.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"403","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/10/developer-spotlight-lorenzo-dossi/","Developer Spotlight: Lorenzo Dossi","2025-01-10","Meet Lorenzo Dossi, a motion designer and front-end developer shaping the web with creativity and precision in our first-ever Developer Spotlight.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"404","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/13/top-wordpress-plugins-2025/","10 Top Free & Premium WordPress Plugins for 2025","2025-01-13","A roundup of the best WordPress plugins for 2025 to help you build better sites, add smarter features, and keep things running smoothly.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"405","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/14/tracking-creativity-inside-the-making-of-sixelf/","Tracking Creativity: Inside the Making of Sixelf","2025-01-14","Exploring the imaginative process and innovative details behind Sixelf, a platform empowering designers to showcase their contributions and visualize their creative impact.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"406","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/15/creating-generative-artwork-with-three-js/","Creating Generative Artwork with Three.js","2025-01-15","Develop a dynamic, generative artwork using Three.js and grid systems, inspired by Lygia Clark’s minimalist geometric designs.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"407","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/16/case-study-gentle-rain/","Case Study: Gentle Rain","2025-01-16","This case study explores how retro aesthetics and modern innovation came together to create a unique and inspiring learning experience.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"408","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/20/vfx-js-webgl-effects-made-easy/","VFX-JS: WebGL Effects Made Easy","2025-01-20","This article introduces VFX-JS, a JavaScript library designed to make creating WebGL-powered visual effects easy and accessible.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"409","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/24/developer-spotlight-mario-sanchez-maselli/","Developer Spotlight: Mario Sanchez Maselli","2025-01-24","Meet Mario, developer &#038; co-founder of Non-Linear Studio. Specializing in interactive design, animation, 3D, WebGL, &#038; creative development.","공간 깊이 / 모션","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"410","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/27/fractals-to-forests-creating-realistic-3d-trees-with-three-js/","Fractals to Forests – Creating Realistic 3D Trees with Three.js","2025-01-27","Discover the algorithms behind EZ-Tree’s use of procedural generation and Three.js to create realistic 3D tree models.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"411","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/28/best-web-design-tools-2025/","10+ Best Web Design Tools & Resources For 2025 (Free & Paid)","2025-01-28","Discover the top web design tools and resources of 2025, tailored for creating innovative, secure, and visually stunning websites with ease.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"412","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/01/30/case-study-gianluca-gradogna-portfolio-25/","Case Study: Gianluca Gradogna — Portfolio ’25","2025-01-30","This case study unveils the journey of creating a personal portfolio, highlighting the creative collaboration between Gianluca Gradogna and Gabriel Norman in bringing the project to life.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"413","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/03/building-an-on-scroll-3d-circle-text-animation-with-three-js-and-shaders/","Building an On-Scroll 3D Circle Text Animation with Three.js and Shaders","2025-02-03","Learn how to create a circular text animation in 3D space using Three.js, shaders, and msdf-text-utils.","공간 깊이 / 모션","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"414","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/13/designer-spotlight-jhosue-mesias/","Designer Spotlight: Jhosue Mesias","2025-02-13","Exploring the art of digital design with Jhosue Mesias—pushing boundaries, crafting experiences, and redefining creativity.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"415","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/18/rendering-the-simulation-theory-exploring-fractals-glsl-and-the-nature-of-reality/","Rendering the Simulation Theory: Exploring Fractals, GLSL, and the Nature of Reality","2025-02-18","An exploration of fractals, GLSL, and simulation theory, revealing their deep connections to art, mathematics, and the nature of reality.","마스크·레이어","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"416","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/21/designer-spotlight-ivan-gorbunov/","Designer Spotlight: Ivan Gorbunov","2025-02-21","Explore Ivan Gorbunov’s approach to minimalism, creativity, and functional design.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"417","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/24/100-days-of-web-experiments-a-designers-journey-into-the-unknown/","100 Days of Web Experiments: A Designer’s Journey into the Unknown","2025-02-24","A designer’s journey of creative exploration—100 days, 100 experiments, and the lessons learned along the way.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"418","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/25/from-concept-to-code-inside-the-creative-process-of-thomas-monavon-gregory-lalle/","From Concept to Code: Inside the Creative Process of Thomas Monavon & Grégory Lallé","2025-02-25","Discover the creative process of the French duo, Thomas Monavon (Designer) and Grégory Lallé (Creative developer).","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"419","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/02/28/designer-spotlight-isabel-moranta/","Designer Spotlight: Isabel Moranta","2025-02-28","Explore the conceptually rich and visually striking world of award-winning Creative and Design Director Isabel Moranta as she shares her journey, inspirations, and most compelling projects.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"420","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/03/css-meets-voxel-art-building-a-rendering-engine-with-stacked-grids/","CSS Meets Voxel Art: Building a Rendering Engine with Stacked Grids","2025-03-03","Learn how transforms, perspective, and stacked grids can create a fully addressable 3D space and push the boundaries of what’s possible with pure CSS.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"421","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/05/case-study-stefan-vitasovic-portfolio-2025/","Case Study: Stefan Vitasović Portfolio — 2025","2025-03-05","An article behind the process of Stefan’s 2025 creative dev portfolio — a minimalist design, dynamic visuals and shader effects.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"422","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/07/designer-spotlight-artem-shcherban/","Designer Spotlight: Artem Shcherban","2025-03-07","Award-winning designer Artem Shcherban shares his journey, design philosophy, and the creative principles behind his work.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"423","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/11/replicating-css-object-fit-in-webgl/","Replicating CSS Object-Fit in WebGL: Optimized Techniques for Image Scaling and Positioning","2025-03-11","Explore optimized methods to achieve responsive image scaling and positioning in WebGL, similar to the CSS object-fit: cover behavior.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"424","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/12/case-study-fiddle-digital-design-agency-the-new-us/","Case Study: Fiddle.Digital Design Agency — The New Us","2025-03-12","This case study tells the story of how a small rebranding idea sparked a revolution within the agency.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"425","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/17/case-study-motoyoshi-takamitsu/","Case Study: Motoyoshi Takamitsu","2025-03-17","An exploration of the design and development of photographer Motoyoshi Takamitsu’s portfolio website.","건축·에디토리얼","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"426","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/19/stringtune-the-javascript-library-born-from-a-design-agencys-workflow/","StringTune: The JavaScript Library Born from a Design Agency’s Workflow","2025-03-19","Learn how to use this flexible JavaScript library for animations, smooth scrolling, and interactive effects.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"427","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/21/designer-spotlight-huy-phan/","Designer Spotlight: Huy Phan","2025-03-21","Award-winning designer Huy Phan shares his journey, creative philosophy, and the stories behind his most impactful digital experiences.","상호작용 참고","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음","Codrops WordPress API excerpt verified","1"
"428","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/22/motion-highlights-3/","Motion Highlights #3","2025-03-22","Fresh animation ideas and motion design trends to fuel your inspiration.","모션","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제","Codrops WordPress API excerpt verified","1"
"429","sources-c.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/24/animating-letters-with-shaders-interactive-text-effect-with-three-js-glsl/","Animating Letters with Shaders: Interactive Text Effect with Three.js & GLSL","2025-03-24","A beginner-friendly tutorial that explores how to create a dynamic text displacement effect using Three.js and custom shaders.","공간 깊이","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용","Codrops WordPress API excerpt verified","1"
"430","sources-a.csv","Codrops","tympanus.net","https://tympanus.net/codrops/2025/03/25/stas-bondar-25-the-code-techniques-behind-a-next-level-portfolio/","Stas Bondar ’25: The Code & Techniques Behind a Next-Level Portfolio","Codrops 공식 API 항목 확인","Codrops 공식 WordPress API 제목·초록에서 확인된 키워드: three.js, animation, gsap, portfolio","공유 원근·깊이 | 모션·전환 | 미니멀·편집","채택","건축 개구부의 깊이, 전후 레이어 가림, 3개 템플릿 순환 또는 상태 전환 설계에 직접 적용 가능","Codrops 공식 API 항목 확인","2"
