url,domain,http_status,page_title,page_description_or_headings,observed_pattern,adopt_or_exclude_reason,access_limitation
https://muz.li/blog/weekly-designers-update-554/,muz.li,200,Weekly Designers Update #554 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #554 | 🔥 Must-See Design Picks | Razorpay Sprint 2026: The Age of AI-Native Payments | Looper by basement.studio",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-555/,muz.li,200,Weekly Designers Update #555 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #555 | 🔥 Must-See Design Picks | Major Media Agency | Upperquad",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-556/,muz.li,200,Weekly Designers Update #556 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #556 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Hashgraph Ventures | AI & Blockchain Venture",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-557/,muz.li,200,Weekly Designers Update #557 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #557 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | BRIK",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-558/,muz.li,200,Weekly Designers Update #558 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #558 | 🔥 Must-See Design Picks | AI in Design Report 2026 | Cyera AI Guardian | Secure the Unknown",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-559/,muz.li,200,Weekly Designers Update #559 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #559 | 🔥 Must-See Design Picks | HERO STUDIOS | Rembrandt Oil Paints — Sylvan Hillebrand",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-560/,muz.li,200,Weekly Designers Update #560 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #560 | 🔥 Must-See Design Picks | The Lacoste Polo Atelier Experience | Voyeur Verite // Website",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-561/,muz.li,200,Weekly Designers Update #561 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #561 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Obys Experiment Space",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-562/,muz.li,200,Weekly Designers Update #562 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #562 | 🔥 Must-See Design Picks | Noomo Showcase — Immersive 3D & WebGL Work | VERO",3D·공간 깊이,"채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.",
https://muz.li/blog/weekly-designers-update-563/,muz.li,200,Weekly Designers Update #563 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #563 | 🔥 Must-See Design Picks | Serotoninn Ecommerce Website // Case Study_Vol.1.0 | Le Mans Classic",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-564/,muz.li,200,Weekly Designers Update #564 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #564 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Rams System Icons",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-565/,muz.li,200,Weekly Designers Update #565 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #565 | Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. | 🔥 Must-See Design Picks | Learn how to use Framer AI Agents to design,",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-566/,muz.li,200,Weekly Designers Update #566 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products. / 관찰 소제목: Weekly Designers Update #566 | 🔥 Must-See Design Picks | House Of Yellow | HOY | Raphael Segerman | Creative Developer",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://muz.li/blog/weekly-designers-update-567/,muz.li,200,Weekly Designers Update #567 | Muzli Blog,"메타: Your weekly dose of design inspiration, featuring the hottest projects, must-have tools, and game-changing products / 관찰 소제목: Weekly Designers Update #567 | 🔥 Must-See Design Picks | Brik: Your vision, built to move | Illoca",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/101-genai,onepagelove.com,200,101 GenAI — One Page Website Award,"메타: Quality animated infographics throughout this this One Pager (built with Webflow) for 101 GenAI. / 관찰 소제목: 101 GenAI | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/alike,onepagelove.com,200,alike.page — One Page Website Award,"메타: Launching soon page (built with Framer) for alike.page – a new link-in-bio solution for stores. / 관찰 소제목: alike.page | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/allagi,onepagelove.com,200,Allagi — One Page Website Award,"메타: Beautifully minimal catalog browsing experience in this One Pager for artist Allagi. / 관찰 소제목: Allagi | Similar One Page Websites | Framer - Build better sites, faster | The Deep End",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/alterg-resources,onepagelove.com,200,AlterG Resources — One Page Website Award,"메타: Lovely logomark integration (using a masked blur effect) in the hero of this landing page (built with Webflow) for AlterG Resources. / 관찰 소제목: AlterG Resources | Similar One Page Websites | Framer - Build better sites, faster | Architecture of Socialist-Era Belgrade",건축 프레이밍·전시,"채택: 연속된 한 개구부, 얇은 측면 공기층, 앞면 가림의 물리적 순서. 배제: 원본에 없는 독립 기둥.",
https://onepagelove.com/anatolii-grashchenko,onepagelove.com,200,Anatolii Grashchenko — One Page Website Award,"메타: Unique personal One Pager for creative technologist Anatolii Grashchenko, featuring a 3D scan of him working and live vitals streamed from his smartwatch. / 관찰 소제목: Anatolii Grashchenko | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",3D·공간 깊이,"채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.",
https://onepagelove.com/anidachi,onepagelove.com,200,Anidachi — One Page Website Award,"메타: Colorful launching soon page taking waitlist interest for Anidachi – a digital companion device designed to clip to bags, launching in late 2026. / 관찰 소제목: Anidachi | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/atishay-tuli,onepagelove.com,200,Atishay Tuli — One Page Website Award,"메타: What a joyful experience having a minimal/creative mode switcher in this One Pager (built with Framer) for Atishay Tuli. Fun! / 관찰 소제목: Atishay Tuli | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/belen-jones,onepagelove.com,200,Belen Jones — One Page Website Award,"메타: Unique, brutalist One Pager for Belen Jones – featuring a 3D cube rotating projects. / 관찰 소제목: Belen Jones | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",3D·공간 깊이,"채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.",
https://onepagelove.com/belgrade-architecture,onepagelove.com,200,Architecture of Socialist-Era Belgrade — One Page Website Award,"메타: Storytelling One Pager (built with Webflow) paying homage to the Architecture of Socialist-Era Belgrade. / 관찰 소제목: Architecture of Socialist-Era Belgrade | Similar One Page Websites | Framer - Build better sites, faster | Neuropelvic Surgery",건축 프레이밍·전시,"채택: 연속된 한 개구부, 얇은 측면 공기층, 앞면 가림의 물리적 순서. 배제: 원본에 없는 독립 기둥.",
https://onepagelove.com/billow,onepagelove.com,200,Billow — One Page Website Award,"메타: Great breathing room and overall design throughout this One Pager (built with Framer) taking waitlist requests for Billow. / 관찰 소제목: Billow | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/canopy,onepagelove.com,200,Canopy — One Page Website Award,"메타: One Pager for Canopy – a SEO writing tool built for Squarespace. Great to see strong demo examples and tools that all load within the same page experience. / 관찰 소제목: Canopy | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/cibby,onepagelove.com,200,Cibby — One Page Website Award,"메타: Launching soon page for Cibby – an app that lets users preserve and explore their physical game collections. What a first impression with the interactive moving covers and the teas / 관찰 소제목: Cibby | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/compile,onepagelove.com,200,Cursor Compile — One Page Website Award,"메타: Fun interactive hero shapes forming ‘Compile’ – Cursor’s invite-only conference happening 16 June 2026. Neat touch with the lined halftone speaker portraits, almost resembling guil / 관찰 소제목: Cursor Compile | Similar One Page Websites | Framer - Build better sites, faster | Rendez-vous Francéclat",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/digital-original-xr,onepagelove.com,200,Digital Original XR — One Page Website Award,"메타: Incredibly impressive meta quest demo that activates as you scroll this One Pager for Digital Original XR. The app experience lets users view art in virtual and mixed reality, brow / 관찰 소제목: Digital Original XR | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/experience-lab,onepagelove.com,200,Experience.Lab — One Page Website Award,"메타: Motion-led One Pager (built with Framer) for Experience.Lab – Publicis Groupe Japan’s hub delivering solutions across APAC. Really love how they integrated the team members on hove / 관찰 소제목: Experience.Lab | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/flex-digital,onepagelove.com,200,Flex Digital — One Page Website Award,"메타: Good breathing room in this One Page portfolio for Flex Digital. / 관찰 소제목: Flex Digital | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/fourmula,onepagelove.com,200,Fourmula — One Page Website Award,"메타: One Pager (built with Webflow) for an AI product generator tool called Fourmula. Always a fan of an interactive onboarding before scrolling, well played. / 관찰 소제목: Fourmula | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/frontend-supply,onepagelove.com,200,Frontend Supply™ — One Page Website Award,"메타: Neat One Page portfolio for Frontend Supply, a frontend-subscription service for startups, led by Doğukan. / 관찰 소제목: Frontend Supply™ | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/generative-ai-trends-2026,onepagelove.com,200,2026 Generative AI Trends — One Page Website Award,"메타: Annual report One Pager (built with Webflow) sharing the results for Typeform’s 2026 AI in marketing data report. / 관찰 소제목: 2026 Generative AI Trends | Similar One Page Websites | Framer - Build better sites, faster | Shopify Editions – Spring 2026",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/george-wood,onepagelove.com,200,George Wood — One Page Website Award,"메타: Minimal One Pager for George Wood – an interface and product designer based in Nottingham. You can customise the entire site using the settings panel and George even added a little / 관찰 소제목: George Wood | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/glyphs-grids,onepagelove.com,200,Glyphs & Grids — One Page Website Award,"메타: Playful inline icon animations bring charm to the storytelling in this launching soon page for Glyphs & Grids, a macOS font manager. / 관찰 소제목: Glyphs & Grids | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/heaven-in-color,onepagelove.com,200,Heaven in Color — One Page Website Award,"메타: Fascinating single-serving One Pager for Heaven in Color, turning San Francisco sky colors captured every 30 minutes into one beautiful collage. / 관찰 소제목: Heaven in Color | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/hebbia,onepagelove.com,200,Hebbia — One Page Website Award,"메타: Unique elements and creative ideas throughout this One Page portfolio for Hebbia Design Studio. / 관찰 소제목: Hebbia | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/heyclicky,onepagelove.com,200,heyclicky — One Page Website Award,"메타: Fun, retro and slightly unhinged landing page for heyclicky – an AI assistant for macOS that teaches users, provides guidance, and runs automated tasks. The latency of the interact / 관찰 소제목: heyclicky | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/hire-webflow,onepagelove.com,200,Hire Webflow help - One Page Love,"메타: A curated list of skilled Webflow freelancers and agencies, each with work featured on One Page Love. / 관찰 소제목: Hire Webflow help",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/housemait,onepagelove.com,200,Housemait — One Page Website Award,"메타: Long-scrolling Landing Page for Housemait, an app to help family calendars, meals, shopping and chores, with an AI assistant accessible through WhatsApp. / 관찰 소제목: Housemait | Similar One Page Websites | Framer - Build better sites, faster | Triple Kingdom",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/invoicemon,onepagelove.com,200,invoicemon — One Page Website Award,"메타: Brilliant scroll-to-demo interactive experience in this One Pager for invoicemon, a free browser-based invoice generator. ps. Mighil was kind enough to give OPL readers a 50% disco / 관찰 소제목: invoicemon | Similar One Page Websites | Framer - Build better sites, faster | Billow",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/johny-vino,onepagelove.com,200,Johny Vino — One Page Website Award,"메타: Slick One Page portfolio for Johny Vino, showcasing his product and UX/UI design work within horizontal sliders. / 관찰 소제목: Johny Vino | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",캐러셀·갤러리 전환,채택: 동일 템플릿 계약을 유지한 3상태 순환과 현재 항목 강조. 배제: 카드마다 다른 디자인 언어.,
https://onepagelove.com/kevin,onepagelove.com,200,Kevin — One Page Website Award,"메타: Clean One Pager for a new AI-powered mockup scene tool called Kevin. / 관찰 소제목: Kevin | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/landmark,onepagelove.com,200,Landmark — One Page Website Award,"메타: Smart One Pager (built using WordPress) for Landmark, showcasing their real estate services and property portfolio. Big domain this (alre.com) – Landmark is the operating brand of  / 관찰 소제목: Landmark | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/lovably,onepagelove.com,200,Lovably — One Page Website Award,"메타: Wonderful minimal direction in this One Pager (built with Webflow) for Lovably, a New York brand strategy and design studio celebrating 12 years in business. / 관찰 소제목: Lovably | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/ma,onepagelove.com,200,鳥獣戯間 — One Page Website Award,"메타: Experimental, case-study One Pager on “Ma” (間) — the Japanese concept of negative space. The Site Page site explores how a story can unfold in emptiness, using Chōjū-giga (the 12th / 관찰 소제목: 鳥獣戯間 | Similar One Page Websites | Framer - Build better sites, faster | History of Software Design",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/madie,onepagelove.com,200,Madie — One Page Website Award,"메타: Charming One Pager for Madie – a new madeleine and coffee shop in Madrid, Spain. Make sure you check out the overlay navigation transition, slick. / 관찰 소제목: Madie | Similar One Page Websites | Framer - Build better sites, faster | 11 Bar",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/magma,onepagelove.com,200,Magma — One Page Website Award,"메타: Dark-schemed launching soon page (built with Webflow) for Magma, a service to help companies build sovereign, expert-trained AI agents and automation. / 관찰 소제목: Magma | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/marina-rachello,onepagelove.com,200,Marina Rachello — One Page Website Award,"메타: Vibrant, bold type throughout this One Page portfolio for visual designer, Marina Rachello. / 관찰 소제목: Marina Rachello | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/mat,onepagelove.com,200,Mat — One Page Website Award,"메타: One Pager (built with Framer) for Mat – an iOS app that lets users create custom home screen layouts by arranging photo cutouts on personalized digital mats. / 관찰 소제목: Mat | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/materials,onepagelove.com,200,Materials¹ — One Page Website Award,"메타: Gorgeous morph of the hero object as you scroll this One Pager promoting the Materials¹ abstract design pack. / 관찰 소제목: Materials¹ | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/matthew-chudnovski,onepagelove.com,200,Matthew Chudnovski — One Page Website Award,"메타: Fun touch with the audio commentary function, within this One Page portfolio for marketing and creative director, Matthew Chudnovski. Also note how he loads up projects (via footer / 관찰 소제목: Matthew Chudnovski | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/medium-rare,onepagelove.com,200,Medium Rare — One Page Website Award,"메타: Fun, interactive elements in this One Pager showcasing the work and experiments from the Medium Rare duo. / 관찰 소제목: Medium Rare | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/michael-pumo,onepagelove.com,200,Michael Pumo — One Page Website Award,"메타: One Page portfolio (built using Storyblok CMS) for London-based freelance web designer and frontend developer, Michael Pumo. / 관찰 소제목: Michael Pumo | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/monolog,onepagelove.com,200,Monolog — One Page Website Award,"메타: Brilliant attention to detail and obvious care woven throughout this One Page portfolio (built with Webflow) for Monolog, the studio led by Huy “By Huy” Nguyen. / 관찰 소제목: Monolog | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",미니멀·에디토리얼 위계,"채택: 넓은 여백, 적은 레이어, 명확한 제목/정보 위계. 배제: 저대비 텍스트와 과밀한 카드.",
https://onepagelove.com/neuropelvic-surgery,onepagelove.com,200,Neuropelvic Surgery — One Page Website Award,"메타: Informational One Pager about Neuropelvic Surgery that provides pelvic health treatments and surgical solutions for women. / 관찰 소제목: Neuropelvic Surgery | Similar One Page Websites | Framer - Build better sites, faster | Architecture of Socialist-Era Belgrade",건축 프레이밍·전시,"채택: 연속된 한 개구부, 얇은 측면 공기층, 앞면 가림의 물리적 순서. 배제: 원본에 없는 독립 기둥.",
https://onepagelove.com/og-generator,onepagelove.com,200,OG Image Generator - One Page Love,"메타: Paste a URL — get three designer-grade Open Graph cards in seconds. Edit any field and download the result as a JPG, ready for your <head>. / 관찰 소제목: OG Image Generator | Try a recent One Pager | ' + e.label + ' ' + e.sel + '",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/onlook-cam,onepagelove.com,200,Onlook — One Page Website Award,"메타: Beautifully designed One Pager for Onlook, an app to view Ring camera feeds directly from your macOS menu bar. Always been a huge fan of in-page demos, where you can see exactly ho / 관찰 소제목: Onlook | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/pattern-breaking,onepagelove.com,200,Pattern Breaking — One Page Website Award,"메타: Storytelling One Pager for Pattern Breaking – an experimental project exposing manipulative tactics used by fast fashion websites to pressure customers into unnecessary purchases.  / 관찰 소제목: Pattern Breaking | Similar One Page Websites | Framer - Build better sites, faster | Shopify Editions – Spring 2026",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/pp-neue-montreal,onepagelove.com,200,PP Neue Montreal — One Page Website Award,"메타: Brilliant showcase of the Neue Montreal typeface (by Pangram Pangram) throughout this long-scrolling One Pager (built with Framer). / 관찰 소제목: PP Neue Montreal | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/printable-mockups,onepagelove.com,200,Printable Mockups — One Page Website Award,"메타: One Pager for Printable Mockups, a web app that lets users create UI mockups and wireframes using a drag-and-drop builder, then export and print them. Cheers for this Alex! / 관찰 소제목: Printable Mockups | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/rcl,onepagelove.com,200,Right-Click Logo — One Page Website Award,"메타: One Pager with a ready-to-use prompt for adding a right-click brand menu to your website logo. The interactive demo includes a real-time menu builder, so you can also preview and c / 관찰 소제목: Right-Click Logo | Similar One Page Websites | Framer - Build better sites, faster | Housemait",건축 프레이밍·전시,"채택: 연속된 한 개구부, 얇은 측면 공기층, 앞면 가림의 물리적 순서. 배제: 원본에 없는 독립 기둥.",
https://onepagelove.com/rectangles-fm,onepagelove.com,200,Rectangles.fm — One Page Website Award,"메타: Beautifully crafted One Pager (built with Framer) for Rectangles.fm delivering weekly design conversations. / 관찰 소제목: Rectangles.fm | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
